Word,words
2014-03-14 04:56:56 +0000
id,w1,w2,w3,text_ids,text_id,lang_id,dbId,created_at_mill,updated_at_mill,created_at,updated_at
2003,李劲松,-Jin4-,"",,162,1,0,1387796488457,1387796488457,2013-12-23 11:01:28 UTC,2013-12-23 11:01:28 UTC
2004,治愈,-yu4,"",,163,1,0,1387796549352,1387796549352,2013-12-23 11:02:29 UTC,2013-12-23 11:02:29 UTC
2005,小鼠,-shu3,"",,163,1,0,1387796607024,1387796607024,2013-12-23 11:03:27 UTC,2013-12-23 11:03:27 UTC
2006,修饰,-shi4,"",,163,1,0,1387796748278,1387796748278,2013-12-23 11:05:48 UTC,2013-12-23 11:05:48 UTC
2007,切割,qie1ge1,"",,163,1,0,1387796931426,1387796931426,2013-12-23 11:08:51 UTC,2013-12-23 11:08:51 UTC
2008,特异,-yi4,"",,163,1,0,1387797115277,1387797115277,2013-12-23 11:11:55 UTC,2013-12-23 11:11:55 UTC
2009,杂合子,za2--,ヘテロ接合体,,163,1,0,1387797363505,1387797363505,2013-12-23 11:16:03 UTC,2013-12-23 11:16:03 UTC
2010,脱靶,tuo1ba3,off-target,,163,1,0,1387797505545,1387797505545,2013-12-23 11:18:25 UTC,2013-12-23 11:18:25 UTC
2011,生殖,-zhi2,"",,163,1,0,1387797587819,1387797587819,2013-12-23 11:19:47 UTC,2013-12-23 11:19:47 UTC
2012,吴宇轩,Wu2Yu3xuan1,"",,163,1,0,1387889947251,1387889947251,2013-12-24 12:59:07 UTC,2013-12-24 12:59:07 UTC
2013,梁丹,Liang2Dan1,"",,163,1,0,1387889978296,1387889978296,2013-12-24 12:59:38 UTC,2013-12-24 12:59:38 UTC
2014,斯莱克,-lai2-,"",,163,1,0,1387890057066,1387890057066,2013-12-24 13:00:57 UTC,2013-12-24 13:00:57 UTC
2015,鲍世民,Bao4--,"",,163,1,0,1387890100342,1387890100342,2013-12-24 13:01:40 UTC,2013-12-24 13:01:40 UTC
2016,纤毛,xian1-,"",,164,1,0,1387891072294,1387891072294,2013-12-24 13:17:52 UTC,2013-12-24 13:17:52 UTC
2017,扩增,kuo4-,"",,164,1,0,1387891138916,1387891138916,2013-12-24 13:18:58 UTC,2013-12-24 13:18:58 UTC
2018,桶状,tong3-,"",,164,1,0,1387891278942,1387891278942,2013-12-24 13:21:18 UTC,2013-12-24 13:21:18 UTC
2019,纺锤,fang3chui2,"",,164,1,0,1387968711792,1387968711792,2013-12-25 10:51:51 UTC,2013-12-25 10:51:51 UTC
2020,鞭毛,bian1-,"",,164,1,0,1387968962261,1387968962261,2013-12-25 10:56:02 UTC,2013-12-25 10:56:02 UTC
2021,刺激,ci4ji1,"",,164,1,0,1387969001820,1387969001820,2013-12-25 10:56:41 UTC,2013-12-25 10:56:41 UTC
2022,摇篮体,yao2lan2,"",,164,1,0,1387969105985,1387969105985,2013-12-25 10:58:25 UTC,2013-12-25 10:58:25 UTC
2023,赵惠杰,Zhao4Hui4jie2,"",,164,1,0,1387969274518,1387969274518,2013-12-25 11:01:14 UTC,2013-12-25 11:01:14 UTC
2024,鄢秀敏,Yan1--,"",,164,1,0,1387969351506,1387969351506,2013-12-25 11:02:31 UTC,2013-12-25 11:02:31 UTC
2025,荧光,ying2-,"",,164,1,0,1387969412816,1387969412816,2013-12-25 11:03:32 UTC,2013-12-25 11:03:32 UTC
2026,组分,-fen4,"",,164,1,0,1387969494316,1387969494316,2013-12-25 11:04:54 UTC,2013-12-25 11:04:54 UTC
2027,孕育,yun4-,"",,164,1,0,1387969697655,1387969697655,2013-12-25 11:08:17 UTC,2013-12-25 11:08:17 UTC
2028,肉鳍,-qi2,"",,164,1,0,1387969870011,1387969870011,2013-12-25 11:11:10 UTC,2013-12-25 11:11:10 UTC
2029,辐鳍,fu2qi2,"",,164,1,0,1387969903233,1387969903233,2013-12-25 11:11:43 UTC,2013-12-25 11:11:43 UTC
2030,文昌鱼,-chang2-,ナメクジウオ,,164,1,0,1387970057948,1387970057948,2013-12-25 11:14:17 UTC,2013-12-25 11:14:17 UTC
2031,海鞘,-qiao4,ホヤ,,164,1,0,1387970136078,1387970136078,2013-12-25 11:15:36 UTC,2013-12-25 11:15:36 UTC
2032,斑马鱼,ban1ma3-,"",,164,1,0,1388054975525,1388054975526,2013-12-26 10:49:35 UTC,2013-12-26 10:49:35 UTC
2033,湿润,shi1run4,"",,164,1,0,1388055030459,1388055030459,2013-12-26 10:50:30 UTC,2013-12-26 10:50:30 UTC
2034,前往,-wang3,"",,164,1,0,1388055207891,1388055207891,2013-12-26 10:53:27 UTC,2013-12-26 10:53:27 UTC
2035,捐躯,juan1qu1,"",,164,1,0,1388055281553,1388055281553,2013-12-26 10:54:41 UTC,2013-12-26 10:54:41 UTC
2036,斋木昭隆,Zhai1-Zhao1long2,"",,164,1,0,1388055377707,1388055377707,2013-12-26 10:56:17 UTC,2013-12-26 10:56:17 UTC
2037,抵达,di3-,arrive,,164,1,0,1388055423392,1388055423392,2013-12-26 10:57:03 UTC,2013-12-26 10:57:03 UTC
2038,菊花,ju2-,"",,164,1,0,1388055458883,1388055458883,2013-12-26 10:57:38 UTC,2013-12-26 10:57:38 UTC
2039,供奉,gong4feng4,"",,164,1,0,1388055515166,1388055515166,2013-12-26 10:58:35 UTC,2013-12-26 10:58:35 UTC
2040,战殁者,-mo4-,"",,164,1,0,1388055548959,1388055548959,2013-12-26 10:59:08 UTC,2013-12-26 10:59:08 UTC
2041,镇灵,zhen4-,"",,164,1,0,1388055579171,1388055579171,2013-12-26 10:59:39 UTC,2013-12-26 10:59:39 UTC
2042,亡灵,wang2-,"",,164,1,0,1388055636298,1388055636298,2013-12-26 11:00:36 UTC,2013-12-26 11:00:36 UTC
2043,祈福,qi2-,"",,164,1,0,1388055658059,1388055658059,2013-12-26 11:00:58 UTC,2013-12-26 11:00:58 UTC
2044,宣誓,xuan1shi4,"",,164,1,0,1388055728104,1388055728104,2013-12-26 11:02:08 UTC,2013-12-26 11:02:08 UTC
2045,构筑,-zhu4,"",,164,1,0,1388055802305,1388055802305,2013-12-26 11:03:22 UTC,2013-12-26 11:03:22 UTC
2046,大祭,-ji4,"",,164,1,0,1388055829031,1388055829031,2013-12-26 11:03:49 UTC,2013-12-26 11:03:49 UTC
2047,真榊,-shen,"",,164,1,0,1388055906077,1388055906077,2013-12-26 11:05:06 UTC,2013-12-26 11:05:06 UTC
2048,供品,4-,"",,164,1,0,1388055938488,1388055938488,2013-12-26 11:05:38 UTC,2013-12-26 11:05:38 UTC
2049,玉串料,yu4~4-,"",,164,1,0,1388055978650,1388055978650,2013-12-26 11:06:18 UTC,2013-12-26 11:06:18 UTC
2050,祭祀,ji4si4,"",,164,1,0,1388056001491,1388056001491,2013-12-26 11:06:41 UTC,2013-12-26 11:06:41 UTC
2051,后悔,-hui3,"",,164,1,0,1388056060935,1388056060935,2013-12-26 11:07:40 UTC,2013-12-26 11:07:40 UTC
2052,王毅,-yi4,"",,164,1,0,1388056095317,1388056095317,2013-12-26 11:08:15 UTC,2013-12-26 11:08:15 UTC
2053,木寺昌人,-si4~1-,"",,164,1,0,1388056159648,1388056159648,2013-12-26 11:09:19 UTC,2013-12-26 11:09:19 UTC
2054,重塑,.2su4,"",,166,1,0,1388140624711,1388140624712,2013-12-27 10:37:04 UTC,2013-12-27 10:37:04 UTC
2055,李惠钰,--yu4,"",,166,1,0,1388140745940,1388140745940,2013-12-27 10:39:05 UTC,2013-12-27 10:39:05 UTC
2056,充当,.1.1,"",,166,1,0,1388140788800,1388140788800,2013-12-27 10:39:48 UTC,2013-12-27 10:39:48 UTC
2057,加以,--,furthermore,,166,1,0,1388140855257,1388140855257,2013-12-27 10:40:55 UTC,2013-12-27 10:40:55 UTC
2058,步伐,-fa2,"",,166,1,0,1388140884645,1388140884645,2013-12-27 10:41:24 UTC,2013-12-27 10:41:24 UTC
2059,操纵,cao1zong4,"",,166,1,0,1388140955158,1388140955158,2013-12-27 10:42:35 UTC,2013-12-27 10:42:35 UTC
2060,功不可没。,---mo4,"",,166,1,0,1388141023595,1388141023595,2013-12-27 10:43:43 UTC,2013-12-27 10:43:43 UTC
2061,接踵而至,-zhong3--,"",,166,1,0,1388141080164,1388141080164,2013-12-27 10:44:40 UTC,2013-12-27 10:44:40 UTC
2062,耗尽,hao4jin4,"",,166,1,0,1388141150497,1388141150497,2013-12-27 10:45:50 UTC,2013-12-27 10:45:50 UTC
2063,迟早,chi2-,"",,166,1,0,1388141178526,1388141178527,2013-12-27 10:46:18 UTC,2013-12-27 10:46:18 UTC
2064,缓解,huan3-,"",,166,1,0,1388141223537,1388141223537,2013-12-27 10:47:03 UTC,2013-12-27 10:47:03 UTC
2065,挖掘,wa1jue2,"",,166,1,0,1388141254410,1388141254410,2013-12-27 10:47:34 UTC,2013-12-27 10:47:34 UTC
2066,交叉,-cha1,"",,166,1,0,1388141398266,1388141398266,2013-12-27 10:49:58 UTC,2013-12-27 10:49:58 UTC
2067,成套,-tao4,set,,166,1,0,1388141486420,1388141486420,2013-12-27 10:51:26 UTC,2013-12-27 10:51:26 UTC
2068,晶体管,jing1-guan3,transistor,,166,1,0,1388141567905,1388141567905,2013-12-27 10:52:47 UTC,2013-12-27 10:52:47 UTC
2069,插接,cha1-,plug,,166,1,0,1388141607738,1388141607738,2013-12-27 10:53:27 UTC,2013-12-27 10:53:27 UTC
2070,赵国屏,--ping2,"",,166,1,0,1388141827977,1388141827977,2013-12-27 10:57:07 UTC,2013-12-27 10:57:07 UTC
2071,大施拳脚,-shi1quan2jiao3,"",,166,1,0,1388141982882,1388141982882,2013-12-27 10:59:42 UTC,2013-12-27 10:59:42 UTC
2072,莫过于,mo4--,than,,166,1,0,1388142070175,1388142070175,2013-12-27 11:01:10 UTC,2013-12-27 11:01:10 UTC
2073,青蒿素,-hao1-,"",,166,1,0,1388142099583,1388142099583,2013-12-27 11:01:39 UTC,2013-12-27 11:01:39 UTC
2074,疟疾,nve4ji0,malaria,,166,1,0,1388142228213,1388142228213,2013-12-27 11:03:48 UTC,2013-12-27 11:03:48 UTC
2075,大肠杆菌,-chang2gan3jun1,"",,166,1,0,1388142398122,1388142398122,2013-12-27 11:06:38 UTC,2013-12-27 11:06:38 UTC
2076,酵母,jiao4-,enzyme,,166,1,0,1388142434847,1388142434847,2013-12-27 11:07:14 UTC,2013-12-27 11:07:14 UTC
2077,verbundene,associated,"",,168,2,0,1388192120731,1388192120731,2013-12-28 00:55:20 UTC,2013-12-28 00:55:20 UTC
2078,laufende,ongoing,"",,168,2,0,1388192139040,1388192139040,2013-12-28 00:55:39 UTC,2013-12-28 00:55:39 UTC
2079,Ergebnissen,results,"",,168,2,0,1388192165334,1388192165334,2013-12-28 00:56:05 UTC,2013-12-28 00:56:05 UTC
2080,geführt,led,"",,168,2,0,1388192193685,1388192193685,2013-12-28 00:56:33 UTC,2013-12-28 00:56:33 UTC
2081,zunehmend,increasingly,"",,168,2,0,1388192225221,1388192225222,2013-12-28 00:57:05 UTC,2013-12-28 00:57:05 UTC
2082,Bionik,bionics,"",,168,2,0,1388192253079,1388192253079,2013-12-28 00:57:33 UTC,2013-12-28 00:57:33 UTC
2083,folgend,following,"",,168,2,0,1388192281024,1388192281024,2013-12-28 00:58:01 UTC,2013-12-28 00:58:01 UTC
2084,unterteilt,divided,"",,168,2,0,1388192298618,1388192298618,2013-12-28 00:58:18 UTC,2013-12-28 00:58:18 UTC
2085,Fällungs,precipitation,"",,168,2,0,1388192325483,1388192325483,2013-12-28 00:58:45 UTC,2013-12-28 00:58:45 UTC
2086,erzeugt,generated,"",,168,2,0,1388192357766,1388192357766,2013-12-28 00:59:17 UTC,2013-12-28 00:59:17 UTC
2087,Verbundwerkstoffen,composites,"",,168,2,0,1388192394764,1388192394764,2013-12-28 00:59:54 UTC,2013-12-28 00:59:54 UTC
2088,zuletzt,last,"",,168,2,0,1388192423453,1388192423453,2013-12-28 01:00:23 UTC,2013-12-28 01:00:23 UTC
2089,allgemein,generally,"",,168,2,0,1388192454262,1388192454262,2013-12-28 01:00:54 UTC,2013-12-28 01:00:54 UTC
2090,Aufmerksamkeit,attention,"",,168,2,0,1388192477914,1388192477914,2013-12-28 01:01:17 UTC,2013-12-28 01:01:17 UTC
2091,geschenkt,given,"",,168,2,0,1388192495573,1388192495574,2013-12-28 01:01:35 UTC,2013-12-28 01:01:35 UTC
2092,enger,close,"",,168,2,0,1388192536663,1388192536663,2013-12-28 01:02:16 UTC,2013-12-28 01:02:16 UTC
2093,bezeichnen,denote,"",,168,2,0,1388192551712,1388192551712,2013-12-28 01:02:31 UTC,2013-12-28 01:02:31 UTC
2094,剂,ji4,"",,166,1,0,1388224350486,1388224350487,2013-12-28 09:52:30 UTC,2013-12-28 09:52:30 UTC
2095,光合,--,photosynthesis,,166,1,0,1388228114751,1388228114751,2013-12-28 10:55:14 UTC,2013-12-28 10:55:14 UTC
2096,底盘,-pan2,"",,166,1,0,1388228230556,1388228230556,2013-12-28 10:57:10 UTC,2013-12-28 10:57:10 UTC
2097,梭菌,suo1-,"",,166,1,0,1388228302689,1388228302690,2013-12-28 10:58:22 UTC,2013-12-28 10:58:22 UTC
2098,发酵,-jiao4,"",,166,1,0,1388228359586,1388228359586,2013-12-28 10:59:19 UTC,2013-12-28 10:59:19 UTC
2099,顾阳,Gu4-,"",,166,1,0,1388228449640,1388228449640,2013-12-28 11:00:49 UTC,2013-12-28 11:00:49 UTC
2100,迫切,po4qie4,"",,166,1,0,1388228506202,1388228506202,2013-12-28 11:01:46 UTC,2013-12-28 11:01:46 UTC
2101,赵宗保,-Zong1-,"",,166,1,0,1388228587708,1388228587708,2013-12-28 11:03:07 UTC,2013-12-28 11:03:07 UTC
2102,酿酒,niang4-,"",,166,1,0,1388228620373,1388228620373,2013-12-28 11:03:40 UTC,2013-12-28 11:03:40 UTC
2103,香紫苏醇,-.3-chun2,オニサルビア・アルコール,,166,1,0,1388228715525,1388228715525,2013-12-28 11:05:15 UTC,2013-12-28 11:05:15 UTC
2104,摇瓶,yao2ping2,"",,166,1,0,1388228771891,1388228771891,2013-12-28 11:06:11 UTC,2013-12-28 11:06:11 UTC
2105,挑战,tiao3-,"",,166,1,0,1388228833830,1388228833831,2013-12-28 11:07:13 UTC,2013-12-28 11:07:13 UTC
2106,扳手,ban1-,handle,,166,1,0,1388228886218,1388228886218,2013-12-28 11:08:06 UTC,2013-12-28 11:08:06 UTC
2107,螺丝刀,luo2si1dao1,driver,,166,1,0,1388228978112,1388228978112,2013-12-28 11:09:38 UTC,2013-12-28 11:09:38 UTC
2108,陈怡露,-Yi2lu4,"",,166,1,0,1388229024755,1388229024755,2013-12-28 11:10:24 UTC,2013-12-28 11:10:24 UTC
2109,拼到,pin1-,connect,,166,1,0,1388229142637,1388229142637,2013-12-28 11:12:22 UTC,2013-12-28 11:12:22 UTC
2110,知晓,-xiao3,recognize,,166,1,0,1388229237175,1388229237175,2013-12-28 11:13:57 UTC,2013-12-28 11:13:57 UTC
2111,埋头,mai2-,"",,166,1,0,1388316256489,1388316256489,2013-12-29 11:24:16 UTC,2013-12-29 11:24:16 UTC
2112,烦琐,fan2suo3,"",,166,1,0,1388316286936,1388316286936,2013-12-29 11:24:46 UTC,2013-12-29 11:24:46 UTC
2113,西班牙,--ya2,"",,166,1,0,1388316329490,1388316329490,2013-12-29 11:25:29 UTC,2013-12-29 11:25:29 UTC
2114,巴塞罗,Ba1sai1luo2,"",,166,1,0,1388316377519,1388316377519,2013-12-29 11:26:17 UTC,2013-12-29 11:26:17 UTC
2115,路易斯,Lu4yi4si1,"",,166,1,0,1388316433339,1388316433339,2013-12-29 11:27:13 UTC,2013-12-29 11:27:13 UTC
2116,塞拉诺,Se4la1nuo4,"",,166,1,0,1388316479180,1388316479180,2013-12-29 11:27:59 UTC,2013-12-29 11:27:59 UTC
2117,莱特,Lai2te4,Wright,,166,1,0,1388316534975,1388316534975,2013-12-29 11:28:54 UTC,2013-12-29 11:28:54 UTC
2118,稍好,shao1-,"",,166,1,0,1388316617023,1388316617023,2013-12-29 11:30:17 UTC,2013-12-29 11:30:17 UTC
2119,哲学,zhe2-,"",,167,1,0,1388316770377,1388316770377,2013-12-29 11:32:50 UTC,2013-12-29 11:32:50 UTC
2120,契入,qi4-,"",,167,1,0,1388316835945,1388316835945,2013-12-29 11:33:55 UTC,2013-12-29 11:33:55 UTC
2121,郝,Hao3,"",,167,1,0,1388316879403,1388316879403,2013-12-29 11:34:39 UTC,2013-12-29 11:34:39 UTC
2122,里程碑,--bei1,"",,167,1,0,1388316948247,1388316948248,2013-12-29 11:35:48 UTC,2013-12-29 11:35:48 UTC
2123,双螺旋,-luo2xuan2,"",,167,1,0,1388316995648,1388316995648,2013-12-29 11:36:35 UTC,2013-12-29 11:36:35 UTC
2124,童第周,Tong2--,"",,167,1,0,1388317058468,1388317058468,2013-12-29 11:37:38 UTC,2013-12-29 11:37:38 UTC
2125,兴起,xing1-,"",,167,1,0,1388317134500,1388317134500,2013-12-29 11:38:54 UTC,2013-12-29 11:38:54 UTC
2126,契机,qi4-,"",,167,1,0,1388317155183,1388317155183,2013-12-29 11:39:15 UTC,2013-12-29 11:39:15 UTC
2127,趋势,qu1-,"",,167,1,0,1388317179817,1388317179817,2013-12-29 11:39:39 UTC,2013-12-29 11:39:39 UTC
2128,异军突起,yi4---,"",,167,1,0,1388317221283,1388317221283,2013-12-29 11:40:21 UTC,2013-12-29 11:40:21 UTC
2129,鹤玲,He4ling2,"",,167,1,0,1388317303556,1388317303556,2013-12-29 11:41:43 UTC,2013-12-29 11:41:43 UTC
2130,萌芽,meng2ya2,"",,167,1,0,1388317337916,1388317337916,2013-12-29 11:42:17 UTC,2013-12-29 11:42:17 UTC
2131,桂起权,Gui4--,"",,167,1,0,1388317421723,1388317421723,2013-12-29 11:43:41 UTC,2013-12-29 11:43:41 UTC
2132,随处可见,-chu4--,"",,167,1,0,1388317457346,1388317457346,2013-12-29 11:44:17 UTC,2013-12-29 11:44:17 UTC
2133,亚里士多德,Ya4----,"",,167,1,0,1388402185305,1388402185305,2013-12-30 11:16:25 UTC,2013-12-30 11:16:25 UTC
2134,蕴含,yun4han2,"",,167,1,0,1388402229093,1388402229093,2013-12-30 11:17:09 UTC,2013-12-30 11:17:09 UTC
2135,伦理,lun2-,"",,167,1,0,1388402336066,1388402336066,2013-12-30 11:18:56 UTC,2013-12-30 11:18:56 UTC
2136,和谐,-xie2,"",,167,1,0,1388402374315,1388402374316,2013-12-30 11:19:34 UTC,2013-12-30 11:19:34 UTC
2137,伍杰,Wu3jie2,"",,167,1,0,1388402461730,1388402461730,2013-12-30 11:21:01 UTC,2013-12-30 11:21:01 UTC
2138,瓶颈,ping2jing3,"",,167,1,0,1388402553139,1388402553139,2013-12-30 11:22:33 UTC,2013-12-30 11:22:33 UTC
2139,轨迹,gui3ji4,"",,167,1,0,1388402812247,1388402812247,2013-12-30 11:26:52 UTC,2013-12-30 11:26:52 UTC
2140,排斥,pai2chi4,"",,167,1,0,1388402937978,1388402937978,2013-12-30 11:28:57 UTC,2013-12-30 11:28:57 UTC
2141,葛明德,Ge2--,"",,167,1,0,1388403150979,1388403150979,2013-12-30 11:32:30 UTC,2013-12-30 11:32:30 UTC
2142,张昀,-Yun2,"",,167,1,0,1388403175376,1388403175376,2013-12-30 11:32:55 UTC,2013-12-30 11:32:55 UTC
2143,彭奕欣,Peng2Yi4xin1,"",,167,1,0,1388403208220,1388403208220,2013-12-30 11:33:28 UTC,2013-12-30 11:33:28 UTC
2144,Achse,axis,"",,169,2,0,1388403977442,1388403977442,2013-12-30 11:46:17 UTC,2013-12-30 11:46:17 UTC
2145,Brechzahl,refractive index,"",,169,2,0,1388404019045,1388404019045,2013-12-30 11:46:59 UTC,2013-12-30 11:46:59 UTC
2146,eignet,is,"",,169,2,0,1388404061375,1388404061375,2013-12-30 11:47:41 UTC,2013-12-30 11:47:41 UTC
2147,Werkstoff,material,"",,169,2,0,1388404091549,1388404091549,2013-12-30 11:48:11 UTC,2013-12-30 11:48:11 UTC
2148,Herstellung,production,"",,169,2,0,1388404115586,1388404115586,2013-12-30 11:48:35 UTC,2013-12-30 11:48:35 UTC
2149,Linsen,lenses,"",,169,2,0,1388404135489,1388404135489,2013-12-30 11:48:55 UTC,2013-12-30 11:48:55 UTC
2150,哥白尼,--ni2,Copernicus,,170,1,0,1388485549864,1388485549864,2013-12-31 10:25:49 UTC,2013-12-31 10:25:49 UTC
2151,邹,zou1,"",,170,1,0,1388485597840,1388485597840,2013-12-31 10:26:37 UTC,2013-12-31 10:26:37 UTC
2152,密码,--,password,,170,1,0,1388485691242,1388485691242,2013-12-31 10:28:11 UTC,2013-12-31 10:28:11 UTC
2153,起码,-ma3,at least,,170,1,0,1388487436020,1388487436020,2013-12-31 10:57:16 UTC,2013-12-31 10:57:16 UTC
2154,丝毫,si1hao2,"",,170,1,0,1388572267714,1388572267714,2014-01-01 10:31:07 UTC,2014-01-01 10:31:07 UTC
2155,抱怨,bao4yuan4,"",,170,1,0,1388572309736,1388572309736,2014-01-01 10:31:49 UTC,2014-01-01 10:31:49 UTC
2156,迷惑,mi2huo4,"",,170,1,0,1388572359573,1388572359573,2014-01-01 10:32:39 UTC,2014-01-01 10:32:39 UTC
2157,过意不去,*,心苦しい,,170,1,0,1388572420975,1388572420975,2014-01-01 10:33:40 UTC,2014-01-01 10:33:40 UTC
2158,籍籍,ji2ji2,"",,170,1,0,1388572520286,1388572520286,2014-01-01 10:35:20 UTC,2014-01-01 10:35:20 UTC
2159,描绘,miao2hui4,"",,170,1,0,1388572573154,1388572573154,2014-01-01 10:36:13 UTC,2014-01-01 10:36:13 UTC
2160,自扰之,-rao3-,"",,170,1,0,1388572611625,1388572611625,2014-01-01 10:36:51 UTC,2014-01-01 10:36:51 UTC
2161,扭脸,niu3lian3,"",,170,1,0,1388572696610,1388572696610,2014-01-01 10:38:16 UTC,2014-01-01 10:38:16 UTC
2162,从新,--,"",,170,1,0,1388572748864,1388572748864,2014-01-01 10:39:08 UTC,2014-01-01 10:39:08 UTC
2163,束缚,shu4fu4,"",,170,1,0,1388572893307,1388572893307,2014-01-01 10:41:33 UTC,2014-01-01 10:41:33 UTC
2164,殃及,yang1-,とばっちりを食う,,170,1,0,1388572970656,1388572970656,2014-01-01 10:42:50 UTC,2014-01-01 10:42:50 UTC
2165,子孙,-sun1,"",,170,1,0,1388573011068,1388573011068,2014-01-01 10:43:31 UTC,2014-01-01 10:43:31 UTC
2166,开辟,-pi4,"",,170,1,0,1388573055402,1388573055402,2014-01-01 10:44:15 UTC,2014-01-01 10:44:15 UTC
2221,精炼,-lian4,"",,172,1,0,1388661194211,1388661194211,2014-01-02 11:13:14 UTC,2014-01-02 11:13:14 UTC
2167,种瓜得瓜,zhong3gua1de2-,"",,170,1,0,1388573242544,1388573242544,2014-01-01 10:46:54 UTC,2014-01-01 10:47:22 UTC
2168,揭示,jie1-,"",,170,1,0,1388573307629,1388573307629,2014-01-01 10:48:27 UTC,2014-01-01 10:48:27 UTC
2169,庞大,pang2-,"",,170,1,0,1388573350564,1388573350564,2014-01-01 10:49:10 UTC,2014-01-01 10:49:10 UTC
2170,比喻,-yu4,"",,170,1,0,1388573417231,1388573417231,2014-01-01 10:50:17 UTC,2014-01-01 10:50:17 UTC
2171,雄伟,xiong2wei3,"",,170,1,0,1388573444233,1388573444233,2014-01-01 10:50:44 UTC,2014-01-01 10:50:44 UTC
2172,凌空,ling2-,"",,170,1,0,1388573531068,1388573531068,2014-01-01 10:52:11 UTC,2014-01-01 10:52:11 UTC
2173,楼阁,lou2ge2,"",,170,1,0,1388573552580,1388573552580,2014-01-01 10:52:32 UTC,2014-01-01 10:52:32 UTC
2174,甩,shuai3,"",,170,1,0,1388573641015,1388573641015,2014-01-01 10:54:01 UTC,2014-01-01 10:54:01 UTC
2175,依然如故,*,"",,170,1,0,1388573704667,1388573704667,2014-01-01 10:55:04 UTC,2014-01-01 10:55:04 UTC
2176,遵循,zun1xun2,"",,170,1,0,1388573760241,1388573760241,2014-01-01 10:56:00 UTC,2014-01-01 10:56:00 UTC
2177,革除,--,"",,170,1,0,1388573805655,1388573805655,2014-01-01 10:56:45 UTC,2014-01-01 10:56:45 UTC
2178,以往,-wang3,"",,170,1,0,1388573829090,1388573829090,2014-01-01 10:57:09 UTC,2014-01-01 10:57:09 UTC
2179,弊病,bi4-,"",,170,1,0,1388573850516,1388573850516,2014-01-01 10:57:30 UTC,2014-01-01 10:57:30 UTC
2180,gilt,applies,"",,171,2,0,1388593090682,1388593090682,2014-01-01 16:18:10 UTC,2014-01-01 16:18:10 UTC
2181,vergleichsweise,comparatively,"",,171,2,0,1388593159659,1388593159659,2014-01-01 16:19:19 UTC,2014-01-01 16:19:19 UTC
2182,niedrig,low,"",,171,2,0,1388593231051,1388593231051,2014-01-01 16:20:31 UTC,2014-01-01 16:20:31 UTC
